CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST03643,64,Male,Month-to-month,109.47,1713.74,No,Fiber optic,16.0,Yes,Mailed check,No
CUST03644,57,Male,One year,112.86,2067.28,No,Fiber optic,18.0,No,Electronic check,No
CUST03645,29,Female,Month-to-month,117.59,4550.6,No,Fiber optic,38.0,Yes,Electronic check,No
CUST03646,29,Female,Month-to-month,113.91,4877.94,No,Fiber optic,43.0,Yes,Credit card,No
CUST03647,63,Female,Month-to-month,47.19,1490.14,Yes,DSL,32.0,Yes,Credit card,No
CUST03648,64,Female,Month-to-month,70.98,492.4,No,DSL,7.0,Yes,Mailed check,No
CUST03649,32,Male,One year,37.55,1813.53,Yes,Fiber optic,46.0,Yes,Mailed check,No
CUST03650,58,Male,Month-to-month,100.62,6140.51,No,Fiber optic,61.0,No,Mailed check,No
CUST03651,36,Female,One year,108.84,1847.03,No,DSL,18.0,Yes,Electronic check,Yes
CUST03652,43,Male,One year,105.13,7553.61,No,DSL,,Yes,Electronic check,Yes
CUST03653,69,Male,One year,63.34,2568.18,No,DSL,,Yes,Electronic check,No
CUST03654,46,Female,Month-to-month,95.87,4728.85,No,Fiber optic,,Yes,Bank transfer,No
CUST03655,39,Male,Two year,29.76,123.24,No,Fiber optic,5.0,Yes,Bank transfer,No
CUST03656,57,Male,Month-to-month,24.02,1257.3,Yes,Fiber optic,54.0,Yes,Electronic check,Yes
CUST03657,38,Male,Month-to-month,95.32,5518.11,No,DSL,58.0,Yes,Credit card,No
CUST03658,68,Female,Month-to-month,62.54,1450.24,No,DSL,22.0,No,Bank transfer,No
CUST03659,55,Female,Month-to-month,119.55,4449.55,No,DSL,38.0,No,Credit card,No
CUST03660,37,Male,Month-to-month,29.73,1439.6,No,Fiber optic,49.0,Yes,Bank transfer,No
CUST03661,46,Female,One year,105.56,111.12,No,DSL,1.0,No,Mailed check,No
CUST03662,68,Female,Month-to-month,68.0,2444.53,No,DSL,36.0,Yes,Mailed check,No
CUST03663,21,Female,Month-to-month,102.72,2836.33,No,DSL,28.0,No,Mailed check,No
CUST03664,24,Male,One year,101.71,3619.35,No,Fiber optic,35.0,Yes,Credit card,No
CUST03665,45,Male,Month-to-month,111.6,,No,DSL,60.0,Yes,Bank transfer,No
CUST03666,45,Female,Month-to-month,49.79,3072.62,No,Fiber optic,62.0,Yes,Bank transfer,No
CUST03667,21,Male,Month-to-month,114.98,5306.39,Yes,Fiber optic,46.0,No,Credit card,No
CUST03668,39,Male,One year,35.17,2131.36,No,DSL,61.0,Yes,Mailed check,No
CUST03669,29,Male,Month-to-month,28.2,1805.32,Yes,DSL,65.0,Yes,Credit card,No
CUST03670,62,Male,Month-to-month,63.16,1595.88,No,Fiber optic,26.0,No,Mailed check,No
CUST03671,20,Male,One year,102.83,3708.55,Yes,Fiber optic,35.0,Yes,Electronic check,No
CUST03672,39,Female,One year,67.34,3878.04,No,Fiber optic,57.0,Yes,Bank transfer,No
CUST03673,61,Male,One year,102.93,6465.47,Yes,DSL,63.0,No,Credit card,No
CUST03674,19,Male,Two year,92.97,435.45,No,No,4.0,No,Credit card,Yes
CUST03675,41,Male,Month-to-month,40.94,,No,DSL,42.0,No,Mailed check,No
CUST03676,51,Female,Month-to-month,114.89,5171.98,Yes,No,45.0,Yes,Credit card,No
CUST03677,44,Female,Month-to-month,26.08,965.67,No,No,39.0,Yes,Mailed check,No
CUST03678,58,Female,Month-to-month,109.83,7097.56,No,Fiber optic,65.0,No,Mailed check,No
CUST03679,18,Male,Month-to-month,50.44,1158.1,No,Fiber optic,22.0,No,Bank transfer,No
CUST03680,25,Female,Month-to-month,70.01,807.72,No,Fiber optic,11.0,Yes,Mailed check,No
CUST03681,40,Female,One year,62.24,2234.23,No,DSL,37.0,No,Mailed check,No
CUST03682,55,Female,One year,37.18,1875.8,No,Fiber optic,51.0,No,Credit card,No
CUST03683,23,Female,Month-to-month,55.81,3270.98,No,No,58.0,Yes,Credit card,No
CUST03684,39,Male,One year,39.29,330.65,No,DSL,,Yes,Mailed check,No
CUST03685,42,Female,Month-to-month,40.39,348.84,No,No,8.0,Yes,Mailed check,Yes
CUST03686,35,Female,Month-to-month,38.71,1951.39,No,Fiber optic,51.0,Yes,Mailed check,No
CUST03687,34,Male,One year,68.9,1596.5,Yes,Fiber optic,23.0,Yes,Electronic check,No
CUST03688,29,Male,Month-to-month,99.79,887.57,No,DSL,9.0,Yes,Mailed check,No
CUST03689,23,Female,Month-to-month,76.9,,Yes,DSL,46.0,Yes,Electronic check,No
CUST03690,43,Male,Month-to-month,109.32,,No,No,38.0,Yes,Credit card,Yes
CUST03691,44,Female,Two year,83.65,1048.34,Yes,DSL,13.0,Yes,Bank transfer,No
CUST03692,25,Male,One year,88.93,636.56,No,Fiber optic,7.0,Yes,Bank transfer,No
CUST03693,36,Male,Month-to-month,86.76,949.52,No,Fiber optic,11.0,Yes,Bank transfer,No
CUST03694,59,Female,Two year,64.95,3234.36,Yes,DSL,50.0,Yes,Bank transfer,No
CUST03695,18,Male,One year,133.395,5951.32,Yes,Fiber optic,67.0,Yes,Credit card,No
CUST03696,46,Female,One year,26.97,1171.45,Yes,DSL,41.0,Yes,Bank transfer,Yes
CUST03697,62,Male,Two year,105.99,3102.69,No,Fiber optic,29.0,Yes,Credit card,No
CUST03698,66,Female,Month-to-month,97.78,3593.9,No,DSL,37.0,Yes,Credit card,No
CUST03699,52,Male,Month-to-month,44.52,2525.6,No,Fiber optic,56.0,Yes,Mailed check,Yes
CUST03700,57,Male,One year,96.8,1520.86,Yes,Fiber optic,16.0,No,Mailed check,Yes
CUST03701,31,Male,One year,,845.98,No,DSL,44.0,Yes,Bank transfer,No
CUST03702,52,Male,One year,41.72,1970.77,No,Fiber optic,50.0,Yes,Mailed check,No
CUST03703,65,Male,One year,26.51,1907.25,No,Fiber optic,71.0,Yes,Electronic check,Yes
CUST03704,62,Female,Two year,98.02,573.9,Yes,DSL,6.0,Yes,Electronic check,No
CUST03705,37,Male,Two year,95.59,1770.49,No,Fiber optic,18.0,Yes,Credit card,Yes
CUST03706,66,Female,Two year,101.36,1945.2,No,Fiber optic,19.0,No,Mailed check,Yes
CUST03707,30,Female,Two year,20.45,1055.98,No,No,51.0,Yes,Bank transfer,No
CUST03708,55,Female,Two year,70.12,4605.38,No,DSL,66.0,No,Bank transfer,No
CUST03709,66,Male,Month-to-month,,297.52,No,Fiber optic,3.0,No,Electronic check,No
CUST03710,63,Female,Month-to-month,35.54,1996.75,No,Fiber optic,54.0,Yes,Mailed check,Yes
CUST03711,66,Male,Month-to-month,84.98,4063.06,No,No,49.0,Yes,Electronic check,No
CUST03712,25,Female,Two year,28.41,787.99,Yes,DSL,28.0,No,Mailed check,Yes
CUST03713,60,Female,One year,,1516.2,Yes,Fiber optic,38.0,Yes,Bank transfer,No
CUST03714,37,Female,One year,67.58,1834.97,Yes,No,28.0,Yes,Electronic check,No
CUST03715,50,Female,Month-to-month,85.36,2738.2,No,No,32.0,Yes,Mailed check,No
CUST03716,43,Female,Month-to-month,34.59,1384.02,Yes,Fiber optic,,Yes,Bank transfer,No
CUST03717,56,Male,One year,38.52,1373.34,Yes,DSL,36.0,Yes,Mailed check,No
CUST03718,38,Female,Month-to-month,40.44,1367.18,No,Fiber optic,36.0,No,Bank transfer,No
CUST03719,66,Female,Month-to-month,43.87,2944.66,No,DSL,66.0,No,Credit card,No
CUST03720,59,Male,Month-to-month,42.66,434.13,No,Fiber optic,10.0,Yes,Credit card,No
CUST03721,60,Male,Month-to-month,59.51,,No,Fiber optic,70.0,Yes,Mailed check,No
CUST03722,58,Male,One year,85.38,5399.87,No,DSL,63.0,No,Electronic check,No
CUST03723,26,Female,Month-to-month,63.8,1414.0,No,DSL,22.0,Yes,Mailed check,No
CUST03724,41,Female,One year,97.6,1917.56,No,DSL,20.0,Yes,Credit card,No
CUST03725,54,Female,Month-to-month,91.93,3132.1,No,DSL,33.0,Yes,Electronic check,No
CUST03726,66,Female,Two year,32.65,515.55,No,Fiber optic,,Yes,Credit card,No
CUST03727,58,Female,Month-to-month,24.88,238.67,No,DSL,7.0,Yes,Credit card,No
CUST03728,34,Female,One year,107.79,5381.44,No,Fiber optic,50.0,No,Electronic check,No
CUST03729,41,Male,One year,27.98,198.55,No,Fiber optic,,No,Electronic check,No
CUST03730,38,Male,Month-to-month,34.83,1172.53,No,Fiber optic,37.0,Yes,Credit card,No
CUST03731,68,Female,Two year,22.21,1259.7,No,DSL,59.0,Yes,Bank transfer,No
CUST03732,56,Female,One year,82.83,5285.68,No,Fiber optic,63.0,No,Electronic check,No
CUST03733,58,Female,Month-to-month,78.24,1617.55,No,No,21.0,No,Credit card,Yes
CUST03734,56,Female,Month-to-month,118.69,4443.59,No,DSL,37.0,Yes,Electronic check,No
CUST03735,30,Female,Two year,108.69,4832.73,Yes,DSL,,Yes,Electronic check,No
CUST03736,28,Male,One year,61.08,821.99,Yes,Fiber optic,14.0,Yes,Credit card,No
CUST03737,63,Male,Month-to-month,57.16,2431.96,No,Fiber optic,43.0,No,Bank transfer,Yes
CUST03738,36,Female,Month-to-month,,1651.03,No,DSL,33.0,No,Mailed check,No
CUST03739,28,Male,Two year,35.24,38.11,Yes,No,3.0,Yes,Credit card,No
CUST03740,30,Female,One year,33.81,1447.92,No,Fiber optic,44.0,No,Bank transfer,No
CUST03741,63,Female,One year,33.23,1151.39,Yes,Fiber optic,35.0,No,Credit card,No
CUST03742,62,Female,Month-to-month,31.41,718.11,No,DSL,25.0,Yes,Bank transfer,No
CUST03743,18,Male,One year,44.05,264.42,No,DSL,8.0,Yes,Mailed check,No
CUST03744,57,Male,Month-to-month,50.67,3142.97,Yes,DSL,62.0,Yes,Mailed check,Yes
CUST03745,61,Female,Month-to-month,116.16,2024.51,No,DSL,18.0,No,Electronic check,No
CUST03746,36,Male,One year,77.85,2240.53,Yes,No,28.0,Yes,Electronic check,Yes
CUST03747,29,Male,Two year,118.76,1487.23,No,Fiber optic,12.0,Yes,Mailed check,No
CUST03748,25,Female,Month-to-month,57.25,3634.83,Yes,Fiber optic,64.0,No,Credit card,No
CUST03749,25,Male,Month-to-month,65.76,161.62,No,No,,Yes,Mailed check,Yes
CUST03750,62,Male,One year,52.46,3098.59,Yes,DSL,59.0,Yes,Bank transfer,No
CUST03751,29,Female,One year,38.29,1470.12,No,DSL,37.0,Yes,Bank transfer,No
CUST03752,65,Female,Two year,34.32,114.37,No,No,4.0,Yes,Bank transfer,Yes
CUST03753,50,Male,One year,114.51,4720.43,Yes,Fiber optic,41.0,Yes,Mailed check,No
CUST03754,62,Female,Month-to-month,,5356.19,Yes,Fiber optic,45.0,Yes,Electronic check,No
CUST03755,43,Male,Two year,24.49,845.7,No,Fiber optic,34.0,No,Bank transfer,No
CUST03756,56,Female,One year,35.03,424.59,Yes,Fiber optic,13.0,No,Bank transfer,Yes
CUST03757,45,Female,Two year,62.35,495.74,No,Fiber optic,7.0,No,Mailed check,No
CUST03758,22,Female,One year,38.63,1215.76,No,Fiber optic,32.0,No,Bank transfer,No
CUST03759,25,Female,Two year,56.39,1276.26,Yes,No,23.0,Yes,Mailed check,No
CUST03760,42,Male,Month-to-month,32.91,1576.58,No,Fiber optic,49.0,Yes,Electronic check,No
CUST03761,44,Female,Month-to-month,65.65,,No,Fiber optic,47.0,Yes,Bank transfer,No
CUST03762,63,Female,Two year,47.17,1733.3,No,DSL,37.0,Yes,Bank transfer,No
CUST03763,40,Female,Month-to-month,,2671.61,Yes,DSL,48.0,No,Bank transfer,No
CUST03764,47,Male,Month-to-month,29.43,892.64,Yes,Fiber optic,29.0,Yes,Mailed check,No
CUST03765,62,Male,One year,62.81,2330.4,No,DSL,37.0,Yes,Mailed check,No
CUST03766,64,Female,Two year,118.33,2792.4,Yes,No,23.0,Yes,Credit card,No
CUST03767,40,Female,Month-to-month,52.88,2015.32,Yes,Fiber optic,,Yes,Electronic check,No
CUST03768,66,Female,Two year,107.64,4646.38,Yes,No,44.0,Yes,Credit card,No
CUST03769,64,Female,One year,104.32,463.88,Yes,DSL,5.0,Yes,Credit card,No
CUST03770,37,Female,One year,115.21,6025.92,No,No,52.0,No,Credit card,No
CUST03771,35,Female,Two year,99.01,3944.13,No,Fiber optic,40.0,No,Mailed check,No
CUST03772,35,Male,Month-to-month,85.96,925.87,Yes,Fiber optic,11.0,No,Bank transfer,Yes
CUST03773,19,Female,Month-to-month,105.66,163.1,No,DSL,2.0,Yes,Bank transfer,No
CUST03774,21,Female,Month-to-month,27.56,944.59,No,Fiber optic,35.0,Yes,Mailed check,No
CUST03775,47,Female,One year,66.28,2963.33,No,Fiber optic,45.0,No,Credit card,No
CUST03776,50,Female,One year,,5852.1,No,DSL,49.0,No,Electronic check,No
CUST03777,53,Female,Two year,96.96,3381.37,No,DSL,35.0,Yes,Mailed check,No
CUST03778,35,Female,One year,116.21,3782.55,No,No,32.0,No,Credit card,No
CUST03779,54,Male,One year,97.96,6628.53,No,DSL,68.0,Yes,Mailed check,No
CUST03780,36,Male,One year,107.49,,Yes,DSL,71.0,Yes,Bank transfer,Yes
CUST03781,64,Male,Month-to-month,90.65,3452.56,No,DSL,39.0,No,Bank transfer,Yes
CUST03782,45,Male,Month-to-month,96.05,4643.35,No,No,48.0,Yes,Bank transfer,No
CUST03783,57,Male,Two year,72.32,2604.8,No,Fiber optic,37.0,Yes,Credit card,No
CUST03784,37,Male,Month-to-month,112.42,6773.7,Yes,DSL,60.0,Yes,Mailed check,Yes
CUST03785,66,Female,Month-to-month,102.5,317.97,Yes,Fiber optic,4.0,Yes,Credit card,No
CUST03786,50,Female,One year,104.39,2349.29,No,Fiber optic,23.0,Yes,Mailed check,No
CUST03787,29,Female,Month-to-month,87.3,1264.09,No,DSL,14.0,Yes,Electronic check,No
CUST03788,68,Female,Two year,,330.52,No,DSL,5.0,Yes,Bank transfer,No
CUST03789,32,Female,Month-to-month,23.56,1419.14,Yes,DSL,66.0,Yes,Electronic check,No
CUST03790,58,Female,Month-to-month,113.57,2671.19,No,Fiber optic,24.0,Yes,Bank transfer,No
CUST03791,56,Male,Month-to-month,78.61,1506.46,Yes,Fiber optic,18.0,No,Electronic check,No
CUST03792,19,Female,One year,49.81,1351.97,No,Fiber optic,27.0,No,Credit card,No
CUST03793,46,Male,Month-to-month,,786.23,No,Fiber optic,24.0,Yes,Bank transfer,No
CUST03794,58,Male,One year,102.95,3059.4,Yes,DSL,29.0,No,Credit card,No
CUST03795,27,Female,Two year,103.65,1169.42,Yes,DSL,11.0,Yes,Credit card,No
CUST03796,19,Female,Two year,101.45,1831.6,Yes,DSL,,Yes,Mailed check,Yes
CUST03797,68,Female,Month-to-month,84.51,242.18,No,DSL,4.0,Yes,Bank transfer,No
CUST03798,28,Female,Month-to-month,56.6,1972.6,No,DSL,33.0,Yes,Electronic check,No
CUST03799,30,Female,One year,50.41,2130.34,No,Fiber optic,42.0,No,Electronic check,No
CUST03800,27,Female,Two year,20.86,652.04,Yes,DSL,32.0,Yes,Bank transfer,No
CUST03801,31,Female,Two year,103.36,,No,Fiber optic,51.0,Yes,Mailed check,No
CUST03802,35,Male,Month-to-month,28.74,69.13,Yes,Fiber optic,4.0,Yes,Bank transfer,No
CUST03803,68,Female,One year,83.08,1606.92,Yes,DSL,20.0,Yes,Credit card,No
CUST03804,26,Female,Month-to-month,70.41,4668.81,No,Fiber optic,67.0,Yes,Mailed check,No
CUST03805,56,Male,Month-to-month,72.67,4922.56,No,Fiber optic,68.0,No,Credit card,No
CUST03806,45,Female,Month-to-month,112.67,6986.88,Yes,Fiber optic,62.0,No,Bank transfer,No
CUST03807,20,Female,Month-to-month,23.16,1375.29,No,Fiber optic,58.0,No,Mailed check,No
CUST03808,37,Male,Month-to-month,97.34,4512.43,Yes,Fiber optic,47.0,No,Bank transfer,No
CUST03809,23,Female,Month-to-month,25.21,1502.55,No,Fiber optic,59.0,Yes,Bank transfer,No
CUST03810,44,Female,One year,23.82,112.79,No,DSL,6.0,Yes,Mailed check,No
CUST03811,19,Female,Month-to-month,62.98,2513.8,Yes,Fiber optic,40.0,Yes,Mailed check,No
CUST03812,46,Female,One year,26.31,665.59,No,No,23.0,Yes,Bank transfer,No
CUST03813,55,Female,Month-to-month,98.91,5167.96,No,Fiber optic,52.0,No,Electronic check,No
CUST03814,20,Female,Month-to-month,72.96,320.65,Yes,DSL,4.0,Yes,Mailed check,Yes
CUST03815,33,Male,Month-to-month,22.9,816.49,No,Fiber optic,37.0,Yes,Electronic check,No
CUST03816,47,Female,Month-to-month,24.05,1106.37,No,No,42.0,Yes,Electronic check,No
CUST03817,57,Female,One year,81.27,3609.48,Yes,DSL,44.0,Yes,Electronic check,No
CUST03818,19,Male,Month-to-month,100.61,4204.38,No,Fiber optic,,Yes,Electronic check,No
CUST03819,34,Male,One year,,1906.67,Yes,DSL,29.0,No,Credit card,Yes
CUST03820,58,Female,Month-to-month,75.46,1462.19,Yes,DSL,,Yes,Bank transfer,No
CUST03821,29,Male,One year,99.98,3136.21,No,DSL,32.0,Yes,Mailed check,No
CUST03822,52,Female,One year,81.05,3576.2,Yes,DSL,44.0,Yes,Bank transfer,Yes
CUST03823,60,Female,Month-to-month,42.48,2287.99,No,DSL,55.0,Yes,Bank transfer,Yes
CUST03824,18,Male,Month-to-month,81.31,304.55,No,Fiber optic,5.0,Yes,Bank transfer,No
CUST03825,62,Female,Month-to-month,82.83,3788.55,Yes,Fiber optic,46.0,Yes,Bank transfer,No
CUST03826,32,Female,One year,93.41,4260.15,No,DSL,45.0,Yes,Bank transfer,No
CUST03827,43,Male,Month-to-month,82.09,1797.61,No,No,21.0,Yes,Mailed check,No
CUST03828,54,Male,One year,116.92,2546.7,No,DSL,22.0,Yes,Bank transfer,No
CUST03829,38,Male,One year,39.73,1177.63,Yes,Fiber optic,30.0,Yes,Bank transfer,No
CUST03830,66,Male,Two year,172.665,2717.34,No,DSL,23.0,Yes,Bank transfer,No
CUST03831,48,Female,One year,73.83,402.68,Yes,DSL,5.0,Yes,Credit card,Yes
CUST03832,42,Male,One year,87.2,5518.07,Yes,Fiber optic,63.0,No,Electronic check,No
CUST03833,40,Male,Month-to-month,44.925,1774.02,No,Fiber optic,59.0,Yes,Credit card,No
CUST03834,41,Male,Two year,58.06,3055.36,Yes,Fiber optic,,Yes,Bank transfer,No
CUST03835,55,Male,One year,96.94,6299.61,Yes,Fiber optic,65.0,Yes,Credit card,No
CUST03836,45,Male,Month-to-month,90.69,3613.39,No,Fiber optic,,Yes,Mailed check,No
CUST03837,38,Female,Two year,24.01,66.05,No,DSL,3.0,No,Mailed check,No
CUST03838,60,Male,Month-to-month,74.66,3128.95,Yes,Fiber optic,42.0,Yes,Mailed check,No
CUST03839,35,Female,Two year,28.83,1944.15,Yes,Fiber optic,71.0,No,Electronic check,No
CUST03840,53,Male,Two year,119.59,3281.83,No,DSL,27.0,No,Mailed check,Yes
CUST03841,52,Male,Month-to-month,109.73,3024.3,No,DSL,28.0,No,Electronic check,Yes
CUST03842,62,Male,One year,22.11,1075.44,No,DSL,54.0,No,Mailed check,No
CUST03843,26,Male,Month-to-month,105.86,1578.96,No,DSL,15.0,Yes,Credit card,No
CUST03844,55,Male,Month-to-month,111.94,5915.91,Yes,Fiber optic,53.0,Yes,Credit card,No
CUST03845,47,Male,Month-to-month,55.35,3896.99,Yes,Fiber optic,70.0,Yes,Credit card,No
CUST03846,61,Male,One year,91.95,400.26,Yes,Fiber optic,4.0,No,Credit card,No
CUST03847,51,Male,Month-to-month,64.21,1050.18,No,No,17.0,Yes,Electronic check,No
CUST03848,49,Female,Month-to-month,85.52,3043.68,No,DSL,34.0,Yes,Mailed check,No
CUST03849,20,Male,One year,54.03,314.11,No,DSL,6.0,Yes,Bank transfer,No
CUST03850,20,Female,Month-to-month,52.26,1796.95,No,Fiber optic,36.0,Yes,Credit card,No
CUST03851,45,Male,Month-to-month,62.44,2514.3,Yes,Fiber optic,39.0,Yes,Mailed check,No
CUST03852,61,Female,Month-to-month,34.56,2317.38,No,Fiber optic,66.0,Yes,Mailed check,No
CUST03853,32,Male,Month-to-month,103.11,845.32,Yes,Fiber optic,8.0,Yes,Mailed check,No
CUST03854,58,Male,Month-to-month,54.87,801.28,No,Fiber optic,15.0,Yes,Bank transfer,Yes
CUST03855,40,Male,Month-to-month,60.01,3782.92,No,Fiber optic,63.0,Yes,Credit card,No
CUST03856,57,Female,Two year,109.41,7003.22,No,Fiber optic,65.0,Yes,Electronic check,No
CUST03857,28,Female,One year,69.66,4096.39,No,Fiber optic,,No,Electronic check,No
CUST03858,65,Female,Month-to-month,74.43,867.14,No,DSL,10.0,Yes,Bank transfer,No
CUST03859,49,Female,Month-to-month,,761.83,No,Fiber optic,7.0,Yes,Bank transfer,No
CUST03860,53,Male,Month-to-month,108.67,1312.88,No,DSL,12.0,Yes,Electronic check,No
CUST03861,50,Male,One year,36.95,1615.46,No,No,46.0,Yes,Electronic check,No
CUST03862,41,Male,Month-to-month,67.32,2128.2,No,DSL,32.0,Yes,Credit card,Yes
CUST03863,56,Female,Month-to-month,117.13,3684.9,No,Fiber optic,32.0,Yes,Electronic check,No
CUST03864,51,Male,Two year,57.24,3513.01,No,No,61.0,Yes,Electronic check,Yes
CUST03865,45,Female,Month-to-month,57.16,3954.83,No,DSL,69.0,Yes,Electronic check,No
CUST03866,54,Female,Month-to-month,39.5,2344.35,No,Fiber optic,61.0,No,Bank transfer,No
CUST03867,24,Female,Two year,31.43,1450.19,No,DSL,46.0,Yes,Electronic check,No
CUST03868,21,Female,One year,94.03,6400.23,Yes,DSL,68.0,Yes,Electronic check,Yes
CUST03869,54,Female,Month-to-month,97.0,5343.75,No,No,55.0,Yes,Credit card,No
CUST03870,18,Male,One year,116.9,159.6,No,DSL,1.0,Yes,Mailed check,No
CUST03871,18,Female,Month-to-month,97.34,6600.03,Yes,Fiber optic,67.0,Yes,Bank transfer,No
CUST03872,64,Female,One year,44.34,2141.97,No,DSL,49.0,No,Bank transfer,No
CUST03873,37,Male,Month-to-month,24.01,584.93,No,Fiber optic,25.0,No,Credit card,No
CUST03874,36,Female,Two year,118.54,1887.98,Yes,Fiber optic,16.0,Yes,Electronic check,Yes
CUST03875,46,Female,Two year,54.05,637.54,Yes,Fiber optic,13.0,No,Mailed check,No
CUST03876,27,Male,Two year,51.2,2612.01,No,No,52.0,No,Credit card,Yes
CUST03877,35,Male,Two year,110.6,4009.76,No,DSL,36.0,Yes,Mailed check,Yes
CUST03878,45,Male,One year,78.51,3550.69,No,Fiber optic,44.0,No,Electronic check,No
CUST03879,52,Female,Month-to-month,41.49,1898.05,No,Fiber optic,47.0,Yes,Mailed check,No
CUST03880,60,Male,Month-to-month,108.91,2292.86,No,DSL,20.0,Yes,Credit card,Yes
CUST03881,64,Male,One year,179.01,2119.8,Yes,Fiber optic,18.0,No,Electronic check,Yes
CUST03882,48,Male,Two year,28.67,1608.78,No,Fiber optic,,Yes,Bank transfer,No
CUST03883,44,Female,Month-to-month,106.23,1296.23,No,Fiber optic,12.0,Yes,Mailed check,No
CUST03884,28,Male,Two year,59.05,1485.99,Yes,DSL,25.0,Yes,Electronic check,Yes
CUST03885,66,Female,Two year,72.41,4323.25,No,DSL,60.0,No,Electronic check,Yes
CUST03886,66,Female,Two year,111.48,3791.11,No,DSL,34.0,Yes,Credit card,No
CUST03887,55,Male,Two year,117.34,1489.87,Yes,DSL,13.0,Yes,Electronic check,No
CUST03888,22,Female,Month-to-month,46.22,1803.64,No,DSL,38.0,Yes,Credit card,No
CUST03889,25,Female,Month-to-month,41.29,551.37,No,Fiber optic,12.0,Yes,Bank transfer,No
CUST03890,51,Male,Month-to-month,28.05,977.28,Yes,Fiber optic,36.0,Yes,Mailed check,No
CUST03891,65,Female,Month-to-month,76.18,2051.02,No,Fiber optic,28.0,Yes,Bank transfer,No
CUST03892,69,Male,One year,21.36,816.65,No,Fiber optic,39.0,No,Credit card,Yes
CUST03893,29,Female,Two year,61.19,2730.59,Yes,DSL,43.0,Yes,Bank transfer,No
CUST03894,55,Female,Two year,,859.14,Yes,DSL,31.0,No,Mailed check,Yes
CUST03895,18,Male,One year,60.52,178.71,Yes,Fiber optic,2.0,Yes,Bank transfer,No
CUST03896,48,Male,Month-to-month,23.99,961.19,No,Fiber optic,42.0,Yes,Electronic check,Yes
CUST03897,21,Female,Month-to-month,103.52,3184.81,No,Fiber optic,31.0,No,Mailed check,No
CUST03898,66,Female,Month-to-month,40.97,2483.63,No,Fiber optic,61.0,No,Bank transfer,No
CUST03899,62,Male,Month-to-month,52.83,2899.93,No,DSL,56.0,Yes,Mailed check,No
CUST03900,67,Female,One year,107.0,1506.34,No,Fiber optic,14.0,Yes,Bank transfer,No
CUST03901,22,Female,Month-to-month,94.63,1283.9,No,Fiber optic,14.0,Yes,Electronic check,No
CUST03902,47,Female,Month-to-month,41.9,1262.55,No,DSL,29.0,Yes,Credit card,No
CUST03903,41,Female,Month-to-month,27.19,1363.96,No,Fiber optic,50.0,No,Bank transfer,No
CUST03904,20,Male,One year,91.57,4652.54,No,DSL,50.0,Yes,Mailed check,Yes
CUST03905,28,Male,Month-to-month,59.07,3637.54,No,Fiber optic,63.0,No,Bank transfer,Yes
CUST03906,62,Male,Month-to-month,96.61,6253.1,No,Fiber optic,65.0,Yes,Credit card,Yes
CUST03907,21,Male,Month-to-month,64.53,4367.67,No,Fiber optic,68.0,Yes,Electronic check,No
CUST03908,43,Male,Two year,,3899.76,No,Fiber optic,71.0,Yes,Electronic check,No
CUST03909,44,Male,Month-to-month,65.12,,No,Fiber optic,11.0,Yes,Credit card,No
CUST03910,63,Female,One year,94.86,1414.16,Yes,No,14.0,Yes,Electronic check,No
CUST03911,60,Male,One year,110.22,321.46,No,Fiber optic,3.0,Yes,Bank transfer,No
CUST03912,44,Female,One year,24.98,154.57,Yes,Fiber optic,8.0,No,Mailed check,No
CUST03913,59,Female,Two year,72.41,3105.58,No,DSL,43.0,No,Bank transfer,No
CUST03914,68,Female,Month-to-month,23.28,,No,Fiber optic,9.0,Yes,Credit card,No
CUST03915,67,Male,Month-to-month,66.84,1316.37,Yes,DSL,19.0,Yes,Bank transfer,No
CUST03916,23,Female,Month-to-month,108.53,1281.77,Yes,DSL,12.0,No,Bank transfer,No
CUST03917,32,Male,One year,56.16,1440.3,Yes,DSL,27.0,Yes,Credit card,No
CUST03918,47,Female,Month-to-month,113.25,6577.38,Yes,Fiber optic,58.0,Yes,Mailed check,No
CUST03919,59,Female,Month-to-month,83.06,2043.96,No,Fiber optic,25.0,No,Electronic check,No
CUST03920,54,Male,One year,113.42,5046.16,No,Fiber optic,45.0,Yes,Credit card,No
CUST03921,54,Female,One year,95.72,4595.69,No,Fiber optic,48.0,No,Electronic check,No
CUST03922,59,Female,Month-to-month,30.34,1510.39,No,DSL,50.0,Yes,Electronic check,No
CUST03923,54,Female,One year,43.12,1886.26,No,Fiber optic,44.0,Yes,Credit card,No
CUST03924,52,Female,One year,59.42,,No,Fiber optic,59.0,Yes,Mailed check,Yes
CUST03925,40,Male,Month-to-month,37.01,1192.39,No,Fiber optic,33.0,Yes,Credit card,Yes
CUST03926,23,Female,Month-to-month,69.49,1951.52,No,Fiber optic,28.0,Yes,Credit card,No
CUST03927,21,Female,One year,67.14,1179.04,No,DSL,18.0,Yes,Bank transfer,Yes
CUST03928,35,Male,One year,115.63,6400.76,No,Fiber optic,55.0,Yes,Bank transfer,No
CUST03929,26,Female,Month-to-month,63.37,2090.02,Yes,Fiber optic,33.0,Yes,Credit card,No
CUST03930,66,Female,Month-to-month,98.56,1565.89,No,No,15.0,Yes,Bank transfer,Yes
